category,sub_category,crimeaditionalinfo,processed_text
Report Unlawful Content,Hacking/Defacement,"""I suspect my company's network has been hacked and sensitive data may have been compromised.""",suspect compani network hack sensit data may compromis
Report Unlawful Content,Malware Attack,"""I downloaded a file that I suspect contains malware. I want to report this issue.""",download file suspect contain malwar want report issu
Report Unlawful Content,Ransomware Attack,"""My files are encrypted, and I'm being asked for a ransom to unlock them. I need to report this.""",file encrypt ask ransom unlock need report
Report Unlawful Content,SQL Injection,"""I believe a website I visited was compromised through SQL injection. I want to report this.""",believ websit visit compromis sql inject want report
Report Unlawful Content,Tampering with Computer Source Documents,"""I found unauthorized changes made to important documents in my system. I need to report this.""",found unauthor chang made import document system need report
Report Unlawful Content,Denial of Service (DoS)/DDoS attacks,"""My website is under a denial of service attack, and I need assistance reporting this incident.""",websit denial servic attack need assist report incid
Report Unlawful Content,Data Breach/Theft,"""An employee leaked our trade secrets to a competitor. I need to report this breach.""",employe leak trade secret competitor need report breach
Report Unlawful Content,Data Breach/Theft,"""I suspect my company is a target of cyber espionage, with sensitive information being accessed unlawfully. We need to take action.""",suspect compani target cyber espionag sensit inform access unlaw need take action
Report Unlawful Content,Data Breach/Theft,"""I believe my online accounts are being accessed without my consent. I need to take action against this invasion of privacy.""",believ onlin account access without consent need take action invas privaci
Report Unlawful Content,Data Breach/Theft,"""I found a website using my music without permission, and I need to report this infringement.""",found websit use music without permiss need report infring
Report Unlawful Content,Hacking/Defacement,"""I received messages containing threats against public officials and need to report this.""",receiv messag contain threat public offici need report
Report Unlawful Content,Hacking/Defacement,"""I found a profile on a social network impersonating me without my consent. I want to report it.""",found profil social network imperson without consent want report
Report Unlawful Content,Data Breach/Theft,"""My bank account was accessed without my permission, leading to unauthorized transactions. I need to report this.""",bank account access without permiss lead unauthor transact need report
Report Unlawful Content,Data Breach/Theft,"""I received a solicitation from what I believe is a fake charity. I want to report this fraud.""",receiv solicit believ fake chariti want report fraud
Report Unlawful Content,Tampering with Computer Source Documents,"""I encountered someone falsifying government documents for financial gain. I want to report this.""",encount someon falsifi govern document financi gain want report
Report Unlawful Content,Tampering with Computer Source Documents,"""A company is using misleading marketing to promote its products. I want to report this false advertising.""",compani use mislead market promot product want report fals advertis
